FIRE_NO,IGN_DATE,FIRE_CAUSE,FIRE_TYPE,LATITUDE,LONGITUDE,SIZE_HA
G10102,20120528.15,Person,Fire,53.83490000000001,-122.5872,3.1
VA1787,20180731.1548,Lightning,Fire,52.9253,-126.4012,79394.0
K60054,20040505.13,Person,Fire,50.13330000000001,-120.8167,2.0
C40347,20030807.12,Lightning,Fire,51.5949,-121.6567,2.0
R10644,20180620.1715,Lightning,Fire,53.6935,-125.4105,73.0
C40007,20100406.183,Person,Fire,51.3742,-121.7199,6.6000000000000005
K40767,20130819.16,Person,Fire,50.2224,-119.3044,15.8
K50189,20030714.16,Person,Fire,49.1739,-119.5866,3.43
K20041,20130421.0905,Person,Fire,50.5844,-120.4457,30.0
C50090,20020502.13,Person,Fire,52.2901,-123.4552,13.2
G90236,20120722.0716,Lightning,Fire,58.41670000000001,-122.45,2.1
N70359,20150710.0952,Lightning,Fire,49.44430000000001,-116.731,22.8
C40111,20030609.1357,Lightning,Fire,51.5794,-121.9638,2.1
G60671,20060820.12,Person,Fire,57.2286,-125.6926,175.0
V60746,20131029.09,Person,Fire,48.446999999999996,-124.1388,8.0
C10140,20130801.1939,Lightning,Fire,53.3877,-123.8989,3.5
K21125,20060825.143,Person,Fire,51.18250000000001,-119.67,4.6000000000000005
V80673,20060913.1625,Person,Fire,50.0747,-125.6762,6.4
G70057,20060425.15,Person,Fire,55.80900000000001,-120.9804,46.0
N22880,20180811.1655,Lightning,Fire,51.0807,-116.7676,2.0
N50613,20060814.17,Person,Fire,49.1997,-117.8259,27.5
N13200,20190329.16,Person,Fire,49.61490000000001,-115.7059,7.2
K60009,20140403.2159,Person,Nuisance Fire,50.218,-121.0854,16.5
G70343,20051122.153,Person,Fire,55.0505,-121.1389,6.4
N41369,20170726.0819,Lightning,Fire,51.45480000000001,-117.9753,508.0
N10464,20010731.18,Lightning,Fire,49.4352,-114.905,343.0
K20246,20130723.152,Person,Fire,50.5201,-120.9174,15.6
G80799,20180621.1459,Lightning,Fire,57.376999999999995,-122.9904,50.0
N42605,20180811.1951,Lightning,Fire,51.3032,-116.8472,40.0
N50455,20030806.17,Lightning,Fire,50.4267,-117.6861,10.0
G41595,20170807.133,Lightning,Fire,53.3605,-124.5532,112.0
R92228,20180801.09,Lightning,Fire,57.9714,-128.554,134.0
C40663,20091010.12,Person,Fire,51.4417,-122.1162,2.4
G90387,20150629.1806,Lightning,Fire,58.4142,-121.4086,307.0
V50084,20130609.1515,Person,Fire,49.68680000000001,-124.10799999999999,4.3
V60001,20040405.08,Person,Fire,48.93,-124.5535,2.0
K10825,20170707.1734,Lightning,Fire,51.4364,-118.9997,4.7
C52144,20180801.1514,Lightning,Fire,52.3418,-124.2668,4.88
G80040,20160418.15,Person,Fire,56.2032,-120.6385,420.0
C20244,20160321.153,Person,Fire,52.09970000000001,-122.0007,2.1
K71536,20040329.09,Person,Fire,50.4817,-121.3065,2.0
K60257,20030728.133,Person,Fire,49.9577,-120.6177,2.5
V82657,20180811.18,Lightning,Fire,50.0052,-126.9277,89.0
V30026,20140517.2,Person,Fire,50.4739,-122.579,3.0
G90125,20130624.12,Lightning,Fire,59.4039,-121.7736,11.3
G80114,20160430.153,Person,Fire,56.3017,-120.2934,31.0
N40126,20150611.123,Lightning,Fire,51.9573,-117.3898,126.0
G90244,20160622.0833,Lightning,Fire,58.83600000000001,-121.6204,22.4
C20032,20090424.16,Person,Fire,52.2681,-122.1375,4.4
G90318,20120726.165,Lightning,Fire,59.6912,-126.7567,5.1000000000000005
K60353,20140801.1708,Lightning,Fire,50.218999999999994,-120.1845,34.0
G60418,20060703.14,Lightning,Fire,56.1783,-124.9275,1174.9
G70559,20150328.16,Person,Fire,55.7351,-121.2652,5.6000000000000005
G92151,20170916.13,Person,Fire,58.765600000000006,-124.9415,11.7
C40067,20120709.0659,Lightning,Fire,51.5771,-121.8551,11.5
G60012,20020430.13,Person,Fire,55.7727,-124.1342,33.3
K10734,20130811.1409,Lightning,Fire,52.4636,-120.1801,5.7
N71739,20170727.1703,Lightning,Fire,50.621,-117.0749,2.3000000000000003
G10071,20040508.1135,Person,Fire,53.3092,-122.5333,3.5
G90202,20050601.103,Lightning,Fire,58.2513,-121.8079,13.0
C10084,20130722.16,Person,Fire,53.0373,-123.9464,3.1
R10241,20040817.16,Lightning,Fire,53.4303,-126.8662,3.5
K20636,20030816.2,Person,Fire,50.6208,-121.3017,40.0
K60417,20180527.1305,Person,Fire,50.3344,-120.9192,53.0
N41909,20180731.2056,Lightning,Fire,50.8487,-117.9895,34.0
C20256,20100727.1829,Lightning,Fire,52.37110000000001,-122.9678,15.0
C31823,20170720.114,Lightning,Fire,52.66110000000001,-120.719,561.0
G50047,20030510.12,Person,Fire,55.0508,-125.4488,55.9
G90189,20190508.122226,Unknown,Fire,59.439400000000006,-123.2358,3.0
G80050,20090504.12,Person,Fire,56.29510000000001,-121.1093,5.0
C30519,20040817.15,Lightning,Fire,52.617,-121.0872,4.0
C20166,20090612.163,Lightning,Fire,52.3753,-122.8166,70.9
K31170,20060822.1916,Lightning,Fire,50.8057,-118.761,245.0
G90297,20160713.1426,Lightning,Fire,59.6308,-120.9177,21.2
K40187,20020725.1739,Lightning,Fire,50.4648,-119.6493,3.0
G10156,20050529.1933,Lightning,Fire,53.7028,-122.9542,2.0
C20007,20060409.153,Person,Fire,52.2661,-122.0913,6.0
G80321,20190511.182751,Lightning,Fire,58.20480000000001,-120.4293,650.0
C31696,20180731.0229,Lightning,Fire,52.6339,-120.3371,4.5
K10387,20040724.2239,Lightning,Fire,52.4987,-119.4797,96.7
C20037,20140430.12,Person,Fire,52.2646,-122.1074,5.5
N60012,20040412.1,Person,Fire,49.0536,-118.9529,2.0
N40386,20060724.171,Lightning,Fire,51.3772,-117.5583,48.0
R30212,20100811.1415,Person,Fire,55.4283,-126.719,2.0
N40351,20060724.0547,Lightning,Fire,51.3442,-118.4686,17.6
N60057,20160607.11,Person,Fire,49.0163,-118.3294,224.0
VA1342,20090731.1741,Lightning,Fire,52.1522,-126.7675,49.0
G40014,20140417.171,Lightning,Fire,53.9284,-124.5475,22.5
C50188,20140921.183,Person,Fire,52.033,-123.1864,6.0
K70348,20180523.08,Person,Fire,50.6238,-122.4295,483.0
K50816,20010329.16,Person,Fire,49.2701,-119.8281,5.0
G40013,20160408.1729,Person,Nuisance Fire,53.86230000000001,-123.7727,18.0
G80635,20100925.123,Person,Fire,56.69150000000001,-120.841,15.0
V11062,20090728.15,Lightning,Fire,49.6017,-122.6233,125.0
G50072,20030517.143,Person,Duplicate,54.82420000000001,-125.4217,12.0
K30605,20030809.1729,Lightning,Fire,51.0658,-118.6152,2133.0
G80536,20120822.1712,Lightning,Fire,58.1698,-120.7744,166.0
G70329,20060627.2124,Lightning,Fire,54.7832,-120.4343,3717.0
N50842,20090902.0524,Lightning,Fire,49.5456,-118.2029,5.8
G80107,20060504.1023,Person,Fire,56.2056,-121.4924,5.8
K70246,20030726.1645,Person,Fire,50.284,-121.6357,3.0
C50322,20100801.1834,Lightning,Fire,51.8749,-123.1148,39.8
R20039,20110918.18,Person,Fire,54.9299,-126.5268,3.2
K60160,20120708.103,Lightning,Fire,49.7592,-120.8066,155.0
G10157,20150524.174,Lightning,Fire,53.8017,-121.0559,3.5
N53039,20180811.1553,Lightning,Fire,49.58020000000001,-118.1917,11.0
G90370,20150707.1018,Lightning,Fire,59.9801,-127.4353,110827.29699999999
N20101,20030703.1145,Person,Fire,49.8639,-115.7446,22.0
R90100,20140722.14,Lightning,Fire,59.034000000000006,-128.4785,2830.0
C50031,20030420.12,Person,Fire,51.88500000000001,-124.18,32.0
C20023,20000410.17,Person,Fire,52.2667,-122.1,20.0
K10595,20030809.2144,Lightning,Fire,52.41970000000001,-119.9002,48.8
C40452,20090801.1521,Lightning,Fire,51.2357,-121.6548,3.6
C30204,20000925.183,Person,Fire,52.5833,-121.2167,5.0
K50403,20160821.195,Person,Fire,49.9326,-119.5107,60.34
N40421,20090727.1718,Lightning,Fire,51.84370000000001,-118.3387,105.0
R40112,20170331.2026,Unknown,Fire,55.1296,-128.0886,6.0
N42403,20180802.1527,Lightning,Fire,51.9645,-118.6472,82.0
N40159,20060704.16,Lightning,Fire,51.4143,-118.1622,3.9
G60350,20090730.172,Lightning,Fire,56.3537,-124.743,28.0
G60406,20060703.16,Lightning,Fire,55.7222,-123.867,35.2
C50078,20020501.12,Person,Fire,52.0319,-123.1848,2.0
G51634,20180730.175458,Lightning,Fire,55.1924,-125.3604,2290.3
N50273,20150629.1808,Lightning,Fire,50.3761,-118.0267,2.2
C10299,20100728.1501,Lightning,Fire,53.3376,-124.0245,2273.0
R30077,20000921.16,Person,Fire,54.57120000000001,-127.3915,6.0
R90074,20160711.1803,Lightning,Fire,59.8014,-129.3486,4687.0
C30061,20050529.1711,Lightning,Fire,52.76170000000001,-121.03,60.0
G40376,20060702.17,Lightning,Fire,53.03570000000001,-125.2625,23.0
R40034,20020516.12,Person,Fire,55.5667,-127.9,3.5
G32051,20180801.1551,Lightning,Fire,52.3678,-118.5952,10622.0
K10631,20030806.1803,Lightning,Fire,52.37260000000001,-120.0434,20.0
G10006,20040406.14,Person,Fire,53.7802,-122.8701,2.5
C10784,20170707.2126,Lightning,Fire,52.5034,-123.0847,521012.0
G80476,20120913.13,Person,Fire,56.5698,-120.7081,8.6
G70206,20060603.13,Person,Fire,55.7575,-121.1118,5.0
G92335,20180624.0337,Lightning,Fire,59.7216,-123.9265,18.9
G90239,20030726.1539,Lightning,Fire,59.728,-120.7743,32000.0
K42847,20180822.0805,Lightning,Fire,50.8979,-118.5565,6.0
V10509,20040814.1201,Lightning,Fire,49.0332,-121.6293,2.0
G80551,20141006.15,Person,Fire,56.5229,-122.0523,2.0
G31266,20180717.1954,Lightning,Fire,52.8019,-118.5663,3.7
R10006,20160409.15,Person,Fire,53.9754,-125.7326,11.9
N10355,20030805.16,Lightning,Fire,49.84710000000001,-116.4684,1006.0
G80075,20160419.0952,Unknown,Nuisance Fire,56.3567,-121.6247,150.0
C20016,20120425.15,Person,Fire,52.10720000000001,-121.9964,7.0
C20049,20020428.133,Person,Fire,52.11080000000001,-121.9911,8.0
K10602,20030806.1213,Lightning,Fire,51.7481,-119.3704,2.0
K50075,20030612.1245,Person,Fire,49.02800000000001,-119.5284,1.92
R50136,20140822.09,Person,Fire,54.51280000000001,-128.3796,29.4
V10583,20021031.0945,Person,Fire,49.0788,-121.2548,24.0
V10244,20140715.1438,Lightning,Fire,50.0003,-122.0005,130.0
V51322,20100930.14,Person,Fire,49.53910000000001,-123.9288,4.9
C30140,20030609.1308,Lightning,Fire,52.8233,-120.84899999999999,3.9
K20054,20020512.16,Person,Fire,50.6098,-119.9513,2.5
C50466,20090801.2052,Lightning,Fire,52.0994,-123.2893,179.0
G51928,20180801.155805,Unknown,Fire,55.7462,-125.8108,1500.0
G60250,20130801.15,Lightning,Fire,55.20200000000001,-123.6265,6.2
G40337,20160718.1952,Lightning,Fire,54.3038,-124.8641,3.0
N51080,20170710.1511,Lightning,Fire,49.7773,-117.7594,5.4
K20299,20100731.1405,Lightning,Fire,50.88010000000001,-121.6831,2.0
N20135,20060627.2155,Lightning,Fire,51.04530000000001,-116.8375,8.5
K20706,20170707.1606,Lightning,Fire,51.4692,-120.1566,3028.0
G40170,20020615.12,Lightning,Fire,53.8082,-124.6983,4.0
C50253,20160330.1625,Person,Fire,52.0349,-123.178,2.6
V10267,20150703.153,Person,Fire,49.4684,-121.2548,7.7
N60483,20150720.0722,Lightning,Fire,49.2256,-118.2702,9.0
C10315,20100801.1854,Lightning,Fire,52.78100000000001,-122.9747,18.0
V80481,20120819.0205,Lightning,Fire,49.777,-125.6375,313.0
K70288,20000930.1155,Person,Fire,50.2665,-121.5864,2.0
G60264,20120721.0306,Lightning,Fire,55.0951,-123.5064,39.2
C20650,20090922.135,Lightning,Fire,51.5125,-122.7838,405.0
K30607,20030811.1955,Lightning,Fire,50.9543,-118.8778,318.0
C20492,20090731.2019,Lightning,Fire,51.6751,-122.7178,4.0
C10245,20100727.1814,Lightning,Fire,53.27090000000001,-123.1968,7.5
K60615,20120820.08,Lightning,Fire,49.7315,-121.0889,8.0
K10361,20040724.2235,Lightning,Fire,52.5643,-119.5187,3.0
G90352,20160801.1336,Lightning,Fire,58.8733,-121.4832,19.9
K60200,20120713.1859,Lightning,Fire,50.16560000000001,-120.4251,27.4
K20004,20180404.1149,Person,Fire,50.76900000000001,-119.7583,141.0
VA1612,20090820.203,Lightning,Fire,52.6815,-126.5371,334.0
K41657,20170810.14,Person,Fire,50.37410000000001,-119.2301,4.7
C31688,20180731.0141,Lightning,Fire,52.4758,-120.9456,12.0
V80736,20131009.1,Person,Fire,49.7749,-126.5193,16.6
N12270,20171016.16,Person,Fire,50.3628,-114.9039,2.7
R20052,20040620.185,Lightning,Fire,54.2625,-126.5,500.0
K10010,20010404.1,Person,Fire,51.5964,-120.1078,2.7
N40473,20090727.1808,Lightning,Fire,51.5328,-118.0937,48.0
R90100,20130701.1145,Lightning,Fire,59.9332,-132.856,2.1
V70603,20110813.1001,Person,Fire,49.2469,-124.8242,2.0
K70105,20040618.11,Lightning,Fire,50.431999999999995,-121.7447,2.0
G12764,20180731.2205,Lightning,Fire,53.88,-120.865,64.0
N70090,20020909.163,Person,Fire,50.1717,-116.9933,37.9
C10047,20020428.113,Person,Fire,53.04490000000001,-123.617,10.0
K10362,20100801.1701,Lightning,Fire,52.1769,-119.4019,57.6
N20484,20150720.1,Person,Fire,51.1606,-117.0995,115.0
V30247,20140715.12,Person,Fire,50.333999999999996,-123.5565,300.0
C31828,20180730.1943,Lightning,Fire,52.8276,-121.6172,6.3
K60590,20150813.125,Person,Fire,50.3284,-121.072,400.0
G80039,20030510.13,Person,Fire,56.75,-121.2667,20.0
G90138,20180508.15,Person,Fire,57.9031,-123.7904,530.0
K70766,20110927.1315,Person,Fire,50.75850000000001,-121.8988,24.0
K50271,20100728.193,Lightning,Fire,49.1897,-119.9566,650.0
R90051,20150520.173,Lightning,Fire,57.8182,-130.4263,12.0
G80374,20090731.1713,Lightning,Fire,57.0317,-122.0595,14.0
G90162,20100620.163,Lightning,Fire,57.7472,-122.8082,5.3
N11976,20170830.2035,Lightning,Fire,49.2196,-114.9393,5800.0
V81061,20090729.1701,Lightning,Fire,49.8021,-126.0275,182.0
N50573,20021015.17,Person,Fire,49.1572,-117.6241,2.0
K51406,20170723.0945,Unknown,Fire,49.0035,-120.4418,12245.0
N20459,20060730.145,Person,Fire,49.91820000000001,-115.7298,9.6
V60028,20060330.12,Person,Fire,48.8355,-124.0532,3.0
G80056,20050514.22,Person,Fire,56.305,-121.1498,10.0
N10588,20190613.155009,Lightning,Fire,49.14100000000001,-115.2387,4.0
C20001,20110406.193,Person,Fire,52.1122,-122.006,3.0
K50094,20140601.1405,Person,Fire,49.48580000000001,-119.618,4.5
K51003,20121017.1645,Person,Fire,49.3676,-119.6811,7.3
G40226,20190511.120009,Person,Fire,54.04320000000001,-124.7943,236.0
K20550,20021103.14,Person,Fire,51.3395,-119.6235,20.0
G10330,20030731.2015,Lightning,Fire,53.60420000000001,-121.2498,20.0
C40013,20040404.123,Person,Fire,51.7817,-120.9567,3.0
V30416,20170626.18,Person,Fire,50.3807,-122.8877,2.7
G40048,20030511.11,Person,Fire,53.8933,-124.2305,17.0
G80189,20150529.17,Person,Fire,56.68,-120.8473,3.0
N70708,20030806.0852,Lightning,Fire,49.7539,-116.7038,100.0
C10659,20091006.083,Person,Fire,52.661,-122.9089,55.0
N20009,20010511.12,Person,Fire,49.8558,-115.7408,2.0
K70025,20130426.15,Person,Fire,50.6707,-121.8012,3.0
C10966,20170707.165,Lightning,Fire,53.178999999999995,-123.9645,260.0
N70321,20140802.1747,Lightning,Fire,49.2815,-116.9852,45.0
G80099,20030603.133,Lightning,Fire,58.1167,-121.3067,4.5
VA0359,20130731.1646,Lightning,Fire,52.2836,-126.9369,178.0
G90083,20110714.1437,Lightning,Fire,59.2348,-120.1681,3.0
K20558,20130810.1626,Lightning,Fire,51.0246,-120.7925,3.8
G70013,20020501.115,Person,Fire,55.6002,-121.5722,3.5
C40015,20060419.12,Person,Fire,51.776,-120.9683,15.0
K40421,20150720.14,Lightning,Fire,50.52690000000001,-119.5671,348.0
C20352,20170616.1408,Lightning,Fire,51.7428,-121.9999,25.9
G50040,20030510.15,Person,Fire,54.4035,-124.221,3.9
N40717,20030810.15,Lightning,Fire,51.7288,-118.0683,225.0
N40296,20060723.2326,Lightning,Fire,50.91520000000001,-117.9022,13.0
G31718,20180731.1538,Lightning,Fire,52.4905,-118.7491,803.0
K50447,20020830.14,Person,Fire,49.2132,-119.5917,2.5
K60454,20120806.1632,Lightning,Fire,50.29810000000001,-119.9486,15.0
R10004,20010416.17,Person,Fire,54.40940000000001,-126.1719,3.0
G40176,20020615.1,Person,Fire,53.3333,-124.3917,5.0
V62325,20180808.131,Person,Fire,48.843,-123.64,5.5
C42357,20180731.1832,Lightning,Fire,52.1143,-120.4583,51.0
K10766,20031022.083,Person,Fire,52.3333,-119.1667,2.5
G80357,20040718.12,Lightning,Fire,58.1105,-120.4787,2.7
G63144,20181020.09,Person,Fire,55.8292,-123.6635,50.0
N50483,20130812.135,Lightning,Fire,50.7774,-117.4249,4.6000000000000005
V11107,20090730.19,Lightning,Fire,49.69130000000001,-121.4456,7.0
K61528,20040323.15,Person,Fire,50.22770000000001,-120.4738,3.0
N50439,20130812.0154,Lightning,Fire,50.7345,-117.5703,5.0
R10131,20150720.0518,Lightning,Fire,54.25530000000001,-125.177,2.0
K20140,20100711.16,Person,Fire,50.6516,-119.9632,4.5200000000000005
G90470,20040724.1804,Lightning,Fire,59.57420000000001,-121.6925,4.5
N70132,20060704.1657,Lightning,Fire,50.3717,-117.046,12.9
N40674,20101019.16,Person,Fire,51.372,-118.37,4.86
N60450,20150707.0346,Lightning,Fire,49.2379,-119.0291,7.6
G40284,20130802.18,Lightning,Fire,54.2801,-124.8334,281.9000000000001
N52489,20180811.1144,Lightning,Fire,49.4897,-118.0644,3849.0
K70073,20020608.14,Person,Fire,50.8395,-123.2912,12.0
N50318,20060724.0047,Lightning,Fire,50.021,-117.3303,5.0
V10334,20060723.1021,Person,Fire,49.70520000000001,-121.8517,32.0
G10059,20031105.1,Person,Fire,53.9564,-123.0544,3.0
G80030,20060417.14,Person,Fire,56.61660000000001,-121.4867,13.0
G11577,20170729.1839,Lightning,Fire,54.2397,-123.1862,5.2
R30107,20140721.1547,Lightning,Fire,55.151,-126.9665,20.0
G40167,20020615.12,Lightning,Fire,53.6,-124.6333,2.0
K70620,20030808.2236,Lightning,Fire,50.1144,-121.675,2525.0
K50385,20160821.0751,Person,Fire,49.9207,-119.7768,14.0
V51394,20090805.0323,Lightning,Fire,50.8811,-124.3876,4.5
G90261,20150623.1755,Lightning,Fire,59.7734,-121.0046,1280.4
G90119,20130614.2254,Lightning,Fire,59.3958,-126.6278,1029.6
K11632,20170720.1156,Lightning,Fire,52.4909,-120.4559,1112.7
K60017,20110424.12,Person,Fire,50.0555,-120.8233,2.1
N10243,20130729.153,Lightning,Fire,49.01280000000001,-115.1966,2.2
G90236,20060613.203,Lightning,Fire,58.73,-125.005,600.0
G90072,20110714.1436,Lightning,Fire,59.3817,-123.0428,12.7
N20267,20030731.0732,Lightning,Fire,50.4377,-115.1755,3500.0
C10764,20170707.1624,Lightning,Fire,52.9342,-121.8674,97.3
R40014,20040421.16,Person,Fire,55.2197,-127.9468,18.0
N10923,20000810.18,Lightning,Fire,48.98730000000001,-115.6933,2.5
G70038,20000425.16,Person,Fire,55.5683,-120.6755,3.0
V92440,20180811.0242,Lightning,Fire,50.43980000000001,-127.3543,55.0
N10487,20150720.04,Lightning,Fire,49.736999999999995,-116.5735,70.0
K70068,20160517.131,Person,Fire,50.121,-121.5663,8.0
K51308,20180717.172,Lightning,Fire,49.2243,-120.0122,3.0
C50214,20030722.13,Person,Fire,51.6436,-124.1169,29201.7
C50381,20090727.2,Lightning,Fire,52.6788,-124.9783,1738.0
N10484,20190604.140008,Person,Fire,49.0202,-115.3618,50.0
C10199,20100727.194,Lightning,Fire,52.8033,-123.1174,2990.0
K31975,20170829.22,Lightning,Fire,51.6065,-118.9096,100.0
N70793,20030823.0839,Lightning,Fire,49.61380000000001,-117.2165,11.5
N41850,20180731.2044,Lightning,Fire,50.5683,-118.0089,31.0
R90104,20100727.173,Lightning,Fire,59.4542,-128.3414,40.0
C43129,20181016.103,Person,Fire,51.63,-120.5687,9.7
G70047,20060424.13,Person,Fire,55.8171,-120.48,151.8
G10194,20130624.0337,Lightning,Fire,53.6054,-122.7298,4.1
G40331,20100727.2152,Lightning,Fire,53.7345,-124.7861,97.0
R13138,20181018.103,Lightning,Fire,53.8175,-125.9918,2.0
R10659,20170707.15,Lightning,Fire,53.8685,-125.7735,7.5
G70590,20180620.1307,Lightning,Fire,55.0482,-121.5743,45.0
R10245,20130902.18,Person,Fire,54.42330000000001,-125.7436,5.9
R42356,20180731.17,Lightning,Fire,55.2038,-128.1227,357.0
G40258,20020723.12,Lightning,Fire,53.4753,-124.34,6.0
G90112,20120528.2322,Lightning,Fire,59.1783,-121.1203,9.3
K50007,20180411.133,Person,Fire,49.5016,-119.6254,3.0
G80282,20100719.1826,Lightning,Fire,58.25380000000001,-120.8062,14.5
R10010,20140420.1636,Person,Fire,53.93400000000001,-125.671,4.5
V10552,20040814.19,Lightning,Fire,49.6159,-121.3582,12.0
N50365,20060725.1256,Lightning,Fire,49.25380000000001,-117.8961,5.2
C20158,20100727.1805,Lightning,Fire,51.9585,-122.8961,30.0
C10740,20170707.1448,Lightning,Fire,52.4804,-122.5869,5648.0
C50671,20100316.12,Person,Nuisance Fire,51.5352,-123.6316,5.0
V10123,20190426.140908,Person,Fire,49.9653,-121.4912,2.3000000000000003
G80002,20120408.133,Person,Fire,56.13350000000001,-120.0581,5.0
V30453,20150814.2108,Lightning,Fire,50.54470000000001,-123.5836,4.0
R22298,20180807.162817,Person,Fire,54.47210000000001,-126.4002,216.6
R20133,20120812.0539,Lightning,Fire,54.03140000000001,-127.7066,2367.0
N51804,20180731.2029,Lightning,Fire,50.4506,-118.1436,34.5
K50101,20150528.1413,Lightning,Fire,49.00210000000001,-119.6428,2.0
G30497,20040817.15,Lightning,Fire,53.3988,-120.9974,5.0
G50503,20040817.2,Lightning,Fire,54.8555,-125.4351,71.10000000000002
R10005,20000411.183,Person,Fire,53.9834,-125.6827,6.5
C20277,20100727.1955,Lightning,Fire,52.3132,-122.4296,3.5
G70069,20020524.11,Person,Fire,56.0408,-120.6177,2.0
C42358,20180731.2155,Lightning,Fire,52.06760000000001,-120.445,596.0
G30024,20010424.162,Person,Fire,53.1552,-119.8552,3.5
K20589,20150813.0346,Lightning,Fire,50.39700000000001,-120.4038,235.0
G70016,20090501.11,Person,Fire,55.8386,-121.6851,3.0
G91477,20180725.1752,Lightning,Fire,59.5717,-123.3699,7.3
G32211,20180730.1432,Lightning,Fire,52.2945,-118.7266,236.0
R10020,20150515.13,Person,Fire,54.20500000000001,-125.3361,4.0
K60042,20060425.1,Person,Fire,49.6747,-120.3161,2.0
G80129,20110927.152,Person,Fire,56.3548,-120.8308,2.8000000000000003
N60579,20150812.18,Lightning,Fire,49.5778,-118.9447,71.0
K62344,20180330.11,Person,Fire,50.15790000000001,-120.8462,15.0
C20002,20040402.124,Person,Fire,52.33170000000001,-122.2731,9.0
K70135,20050729.185,Person,Fire,50.3475,-121.3887,5560.0
C50052,20090502.14,Person,Fire,52.1026,-123.2397,48.0
G60155,20020614.13,Lightning,Fire,56.7366,-125.4583,200.0
N10003,20090406.14,Person,Fire,49.6527,-115.6932,50.0
N41081,20001012.14,Person,Fire,51.2845,-116.9407,3.5
N10508,20170701.1412,Lightning,Fire,49.60120000000001,-115.7493,4.1
V70206,20190509.15,Person,Fire,48.81350000000001,-124.7648,15.4
C10274,20011115.13,Person,Fire,53.153999999999996,-121.8683,5.0
C20234,20120927.06,Unknown,Fire,51.921200000000006,-122.5895,15.0
